1016,Enson Inoue,"5' 10""",210 lbs.,,Orthodox,4/15/1967 0:00,1.7,0.63,0.3,0,0,0.33,0,Yamato Damashi,Light Heavyweight,"Omiya, Saitama",Japan
1017,Cody Durden,"5' 7""",125 lbs.,"67""",Southpaw,3/29/1991 0:00,3.11,0.48,0.41,3.28,0.26,0.5,0.8,,,,
1018,Luiz Dutra,"5' 11""",170 lbs.,,Orthodox,5/6/1982 0:00,3.92,0.5,0.41,0,0,1,0,,,,
1019,Rilley Dutro,"5' 8""",125 lbs.,,Orthodox,9/3/1987 0:00,4.74,0.54,0.33,0,0,0.83,0,,,,
1020,Tom Duquesnoy,"5' 7""",135 lbs.,"68""",Orthodox,6/21/1993 0:00,3.83,0.45,0.62,0.42,0.25,0.46,0,,,,
1021,Evan Dunham,"5' 10""",155 lbs.,"70""",Southpaw,12/18/1981 0:00,5.33,0.39,0.61,1.82,0.33,0.79,1,,Lightweight,"Eugene, Oregon",United States
1022,Bill Duvall,"6' 2""",185 lbs.,,Southpaw,,0,0,0.4,0,0,0,0,,,,
1023,David Dvorak,"5' 5""",125 lbs.,"68""",Orthodox,6/5/1992 0:00,4.5,0.48,0.63,0,0,0.75,0,,,,
1024,Matt Dwyer,"6' 4""",170 lbs.,"76""",Orthodox,12/17/1989 0:00,2.57,0.34,0.54,0.44,0.1,0.6,0,,Welterweight,"Kelowna, British Columbia",Canada
1025,Merab Dvalishvili,"5' 6""",135 lbs.,"68""",Orthodox,1/10/1991 0:00,3.91,0.39,0.61,7.71,0.43,0.8,0.3,,,,
1026,Ben Earwood,"5' 8""",170 lbs.,,Orthodox,,0.5,0.55,0.33,3,1,0,0,,Welterweight,,
1027,Rolando Dy,"5' 8""",145 lbs.,"69""",Orthodox,8/11/1990 0:00,3.04,0.37,0.52,0.3,0.2,0.68,0,,,,
1028,Cody East,"6' 3""",245 lbs.,,Orthodox,6/29/1988 0:00,4.15,0.43,0.4,3.97,1,0.16,0,,,,
1029,Vincent Eazelle,"5' 11""",155 lbs.,,,12/7/1980 0:00,0,0,0,0,0,0,0,,,,
1030,Maurice Eazel,"5' 7""",135 lbs.,,,,0,0,0,0,0,0,0,,,,
1031,Tom Egan,"5' 11""",170 lbs.,,Orthodox,,0,0,0.5,0,0,0.28,0,The Tank,Middleweight,"Kildare, County Kildare",Ireland
1032,Ross Ebanez,"5' 9""",154 lbs.,,Southpaw,5/18/1975 0:00,0.74,0.5,0.62,3.7,1,0,0,,,,
1033,Mark Eddiva,"5' 8""",145 lbs.,"68""",Orthodox,2/16/1986 0:00,3.37,0.45,0.54,1.45,0.22,0.63,0,,Featherweight,,Philippines
1034,Abdul-Kerim Edilov,"6' 2""",205 lbs.,,Orthodox,11/25/1991 0:00,10.22,0.61,0.92,3.98,1,0,2,,,,
1035,Jake Hecht,"6' 0""",170 lbs.,"73""",Orthodox,2/9/1984 0:00,3.26,0.47,0.56,2.04,0.37,0.4,0,Hitman,Welterweight,"Moscow Mills, Missouri",United States
1036,Adli Edwards,,145 lbs.,,,8/28/1989 0:00,0,0,0,0,0,0,0,,,,
1037,Stephanie Egger,"5' 6""",135 lbs.,"68""",Orthodox,8/12/1988 0:00,0.67,0.31,0.52,1,0.16,0.4,0,,,,
1038,Joselyne Edwards,"5' 8""",135 lbs.,"70""",Orthodox,9/29/1995 0:00,4.2,0.53,0.46,0.5,0.16,0.37,0.5,,,,
1039,Te Edwards,"5' 8""",155 lbs.,"72""",Orthodox,9/11/1990 0:00,1.5,0.41,0.44,0.72,1,0.44,0,,,,
1040,Nandor Guelmino,"6' 3""",230 lbs.,,,12/20/1975 0:00,3.62,0.56,0.33,0,0,0.42,0,The Hun,Heavyweight,Vienna,Austria
1041,John Elam,,,,,,0,0,0,0,0,0,0,,,,
1042,Jon Olav Einemo,"6' 6""",253 lbs.,,Orthodox,12/10/1975 0:00,2.15,0.52,0.52,1.73,0.55,0.43,0,,,,
1043,John Paul Elias,"6' 4""",205 lbs.,,,,0,0,0,0,0,0,0,,,,
1044,Per Eklund,"5' 10""",155 lbs.,"72""",Orthodox,,2.07,0.61,0.67,2.07,0.11,0.5,3.6,,Featherweight,Stockholm,Sweden
1045,Per Eklund,"5' 10""",155 lbs.,"72""",Orthodox,,2.07,0.61,0.67,2.07,0.11,0.5,3.6,,Featherweight,Stockholm,Sweden
1046,Saul Elizondo,"5' 7""",135 lbs.,,,7/17/1985 0:00,2.07,0.3,0.48,2,1,0.66,1,,,,
1047,Justin Eilers,"6' 1""",235 lbs.,,Orthodox,6/28/1978 0:00,2.86,0.43,0.49,0.82,0.25,0.5,0,,Heavyweight,"Nampa, Idaho",United States
1048,Eddy Ellis,"5' 9""",170 lbs.,,Orthodox,,3.4,0.69,0.68,4,0.66,0.5,2,,,,
1049,Cameron Else,"5' 9""",135 lbs.,"71""",Switch,4/27/1987 0:00,1.92,0.36,0.58,0,0,0,0,,,,
1050,Lisa Ellis,"5' 4""",115 lbs.,,,11/15/1982 0:00,1.68,0.48,0.57,4.19,0.63,0.5,0.6,,Strawweight,"Olympia, Washington",United States
1051,Lisa Ellis,"5' 4""",115 lbs.,,,11/15/1982 0:00,1.68,0.48,0.57,4.19,0.63,0.5,0.6,,Strawweight,"Olympia, Washington",United States
1052,Anna Elmose,"5' 3""",115 lbs.,,Orthodox,10/6/1984 0:00,3.68,0.49,0.56,0,0,0.33,0,,,,
1053,Tim Elliott,"5' 7""",125 lbs.,"66""",Southpaw,12/24/1986 0:00,3.35,0.45,0.59,4.01,0.49,0.58,1.1,,Flyweight,"Lee's Summit, Missouri",United States
1054,Aaron Ely,"5' 8""",135 lbs.,,,3/18/1989 0:00,0.82,0.15,0.69,2.47,1,0.5,4.9,,,,
1055,Sovannahry Em,"5' 4""",135 lbs.,,,6/26/1992 0:00,0,0,0,0,0,0,0,,,,
1056,Aleksander Emelianenko,"6' 6""",255 lbs.,,Orthodox,8/2/1981 0:00,2.75,0.41,0.65,2.32,0.72,0.66,0.9,,,,
1057,Leonardo Guimaraes,"6' 0""",185 lbs.,,Orthodox,4/15/1982 0:00,2.35,0.56,0.44,0,0,0.52,1,Leleco,Middleweight,"Salvador, Bahia",Brazil
1058,Rob Emerson,"5' 9""",155 lbs.,"70""",Orthodox,7/30/1981 0:00,2.5,0.3,0.64,2.02,0.52,0.65,0.4,,,,
1059,Geane Herrera,"5' 5""",125 lbs.,"66""",Orthodox,5/27/1990 0:00,1.51,0.31,0.52,0.83,0.37,0.38,0.6,La Pulga,Flyweight,"Tampa, Florida",United States
1060,Ramazan Emeev,"5' 10""",170 lbs.,"76""",Southpaw,5/23/1987 0:00,2.5,0.45,0.66,2.33,0.29,0.66,0.5,,,,
1061,Josh Emmett,"5' 6""",145 lbs.,"70""",Orthodox,3/4/1985 0:00,4.32,0.39,0.63,1.43,0.47,0.5,0.1,,,,
1062,Jamall Emmers,"5' 10""",145 lbs.,"74""",Orthodox,7/24/1989 0:00,5.75,0.52,0.54,2.9,0.53,1,0,,,,
1063,Fedor Emelianenko,"6' 0""",230 lbs.,"74""",Orthodox,9/28/1976 0:00,3.18,0.51,0.63,2,0.63,0.82,1.9,,,,
1064,Kevin Engel,"6' 2""",170 lbs.,,,,0,0,0,0,0,0,0,,,,
1065,Josh Ferguson,"5' 5""",125 lbs.,,Orthodox,5/13/1988 0:00,2.13,0.43,0.32,0.59,0.11,0.54,0,Taz,Flyweight,"Louisville, Kentucky",United States
1066,Marius Enache,"5' 11""",155 lbs.,,,10/16/1975 0:00,1.71,0.34,0.84,3.94,1,0,3.9,,,,
1067,Oliver Enkamp,"6' 0""",170 lbs.,"77""",Switch,8/10/1991 0:00,2.38,0.36,0.37,0.87,0.16,0,0,,,,
1068,Alex Enlund,"5' 10""",145 lbs.,,Orthodox,5/27/1987 0:00,0,0,0,0,0,0,0,,,,
1069,Ian Entwistle,"5' 5""",135 lbs.,,Orthodox,11/19/1986 0:00,0.11,0.07,0.31,0,0,0,12.1,Enty,Bantamweight,Accrington,England
1070,Azamat Gashimov,"5' 6""",125 lbs.,,Orthodox,4/7/1990 0:00,1.24,0.21,0.53,1.69,0.25,0,0,Tough Guy,Bantamweight,Dagestan,Russia
1071,Kenny Ento,"6' 2""",192 lbs.,,,,8.41,0.79,1,5.49,1,0,11,,,,
1072,Won Jin Eoh,"5' 7""",160 lbs.,,Orthodox,,3.74,0.44,0.46,0,0,0.5,0,,,,
1073,Josh Epps,,130 lbs.,,,8/23/1986 0:00,0,0,0,0,0,0,0,,,,
1074,Brian Houston,"6' 2""",185 lbs.,,Orthodox,4/26/1981 0:00,1.9,0.35,0.53,0.95,1,0.87,0,B-Hue,Middleweight,"Omaha, Nebraska",United States
1075,Tom Erikson,"6' 3""",280 lbs.,,Orthodox,,0.94,0.47,0.25,4.68,0.6,1,6.2,,,,
1076,Daniel Jolly,"6' 1""",205 lbs.,"75""",Orthodox,9/3/1984 0:00,1.32,0.46,0.44,2.83,0.33,0.5,0,The Werewolf of Texas,Light Heavyweight,"Austin, Texas",United States
1077,Konstantin Erokhin,"5' 11""",230 lbs.,,Orthodox,1/31/1983 0:00,1.07,0.36,0.47,0,0,0.7,0,,Heavyweight,Moscow,Russia
1078,Nick Ertl,"5' 9""",155 lbs.,,,,1.34,0.69,0.41,1.88,0.5,0,0,,,,
1079,Chel Erwin-Davis,"6' 0""",170 lbs.,,,,4.06,0.54,0.61,4.25,1,0.5,1.4,,,,
1080,Bobby Escalante,,130 lbs.,,,,0,0,0,0,0,0,0,,,,
1081,Eric Esch,"5' 11""",350 lbs.,,Orthodox,8/3/1968 0:00,3.07,0.71,0.43,0,0,0,2,,,,
1082,Pro Escobedo,,205 lbs.,,,,0,0,0,0,0,0,0,,,,
1083,Evan Esguerra,,145 lbs.,,,,0,0,0,0,0,0,0,,,,
1084,Efrain Escudero,"5' 9""",155 lbs.,"71""",Orthodox,1/15/1986 0:00,2.92,0.44,0.63,1.31,0.4,0.66,0.8,Hecho en Mexico,Lightweight,"Tempe, Arizona",United States
1085,Juan Espino,"6' 3""",250 lbs.,"80""",,10/9/1980 0:00,4.32,0.8,0.42,14.19,0.77,0,6.1,,,,
1086,Jodie Esquibel,"5' 1""",115 lbs.,"64""",Orthodox,5/7/1986 0:00,4.1,0.31,0.52,0.75,0.21,0.83,0,,,,
1087,Jordan Espinosa,"5' 6""",125 lbs.,"69""",Orthodox,11/8/1989 0:00,4.22,0.52,0.57,0.75,0.28,0.7,0.2,,,,
1088,Jeff Hougland,"5' 7""",135 lbs.,"68""",Orthodox,8/2/1978 0:00,1.86,0.48,0.47,0.86,0.18,0,1.1,Hellbound,Bantamweight,"Enumclaw, Washington",United States
1089,Fred Ettish,"6' 0""",180 lbs.,,Southpaw,,0,0,0,0,0,0,0,,Middleweight,"Bemiji, Minnesota",United States
1090,Terry Etim,"6' 1""",155 lbs.,"73""",Orthodox,1/11/1986 0:00,2.16,0.35,0.67,0.43,0.3,0.39,1.4,,Lightweight,Liverpool,England
1091,Scott Ettling,,135 lbs.,,,,0,0,0.83,8.04,1,0,0,,,,
1092,Sijara Eubanks,"5' 4""",135 lbs.,"67""",Orthodox,4/27/1985 0:00,4.52,0.43,0.57,1.88,0.46,0.65,0.4,,,,
1093,Billy Evangelista,"5' 8""",155 lbs.,"68""",Orthodox,10/7/1980 0:00,4.51,0.4,0.61,1.6,0.19,0.61,0.2,,,,
1094,Doug Evans,"5' 9""",155 lbs.,,Orthodox,10/10/1980 0:00,1.79,0.35,0.55,3.19,0.83,0.69,0.6,,,,
1095,Ashlee Evans-Smith,"5' 8""",135 lbs.,"67""",Orthodox,7/9/1987 0:00,4.54,0.34,0.55,1.1,0.23,0.66,0,,Bantamweight,"Lake Forest, California",United States
1096,Ashlee Evans-Smith,"5' 8""",135 lbs.,"67""",Orthodox,7/9/1987 0:00,4.54,0.34,0.55,1.1,0.23,0.66,0,,Bantamweight,"Lake Forest, California",United States
1097,Dan Evensen,"6' 3""",250 lbs.,,Orthodox,6/1/1974 0:00,0.27,0.1,0.38,0,0,0,4,,N/A,,Norway
1098,Tonya Evinger,"5' 7""",135 lbs.,"70""",Orthodox,6/4/1981 0:00,1.16,0.42,0.38,0.93,0.3,0.33,0.9,,,,
1099,Andre Ewell,"5' 8""",135 lbs.,"75""",Southpaw,1/21/1988 0:00,4.42,0.41,0.52,0.29,0.66,0.7,0.1,,,,
1100,Movsar Evloev,"5' 7""",145 lbs.,"72""",Orthodox,2/11/1994 0:00,4.7,0.44,0.64,2.75,0.37,0.7,0,,,,
1101,Neal Ewing,,185 lbs.,,,9/30/1985 0:00,2.27,0.6,0.48,5,0.62,0,0,,,,
1102,Wagnney Fabiano,"5' 6""",145 lbs.,"69""",Southpaw,7/14/1975 0:00,1.19,0.38,0.7,3.44,0.64,1,0.4,,,,
1103,Melinda Fabian,"5' 6""",125 lbs.,"66""",,6/25/1987 0:00,4.03,0.41,0.62,0,0,1,0,,,,
1104,Ron Faircloth,"5' 9""",205 lbs.,,Orthodox,8/16/1979 0:00,0.39,0.4,0.42,0,0,0,0,,Light Heavyweight,"Stoughton, Wisconsin",United States
1105,Bartosz Fabinski,"6' 0""",170 lbs.,"75""",Orthodox,4/26/1986 0:00,2.2,0.69,0.53,7.08,0.69,0.8,0,,Middleweight,Warsaw,Poland
1106,Rinat Fakhretdinov,"6' 0""",185 lbs.,,,9/28/1991 0:00,0,0,0,0,0,0,0,,,,
1107,Zarah Fairn,"5' 8""",145 lbs.,"72""",Orthodox,12/12/1986 0:00,1.98,0.45,0.39,0,0,0.5,0,,,,
1108,Brodie Farber,"6' 1""",170 lbs.,,Orthodox,7/5/1980 0:00,1.69,0.45,0.53,0.9,0.5,0.2,0.9,,Light Heavyweight,"Grass Valley, California",United States
1109,Joao Paulo Faria,"5' 9""",155 lbs.,,,,6.69,0.64,0.85,1.25,0.5,0,1.2,,,,
1110,Joanna Jedrzejczyk,"5' 6""",115 lbs.,"65""",Orthodox,8/18/1987 0:00,6.3,0.48,0.64,0.28,0.62,0.81,0.1,,Strawweight,Olsztyn,Poland
1111,Chance Farrar,"5' 9""",145 lbs.,,Southpaw,9/11/1975 0:00,0.81,0.22,0.67,3.02,1,0,0,,,,
1112,Rico Farrington,"6' 4""",170 lbs.,"79""",Southpaw,6/19/1989 0:00,6.33,0.41,0.51,0,0,0.2,0,,,,
1113,Royce Gracie,"6' 1""",175 lbs.,,Southpaw,12/12/1966 0:00,0.88,0.41,0.37,0,0,0.66,0.8,,Middleweight,Rio de Janeiro,Brazil
1114,Royce Gracie,"6' 1""",175 lbs.,,Southpaw,12/12/1966 0:00,0.88,0.41,0.37,0,0,0.66,0.8,,Middleweight,Rio de Janeiro,Brazil
1115,Kalindra Faria,"5' 7""",125 lbs.,,Switch,7/23/1986 0:00,2.23,0.56,0.45,1.31,0.66,0.2,0.7,,,,
1116,Kelly Faszholz,"5' 8""",135 lbs.,,Orthodox,4/9/1985 0:00,4.01,0.48,0.52,0,0,0.44,0,,Featherweight,"Santa Rosa, California",United States
1117,Rodney Faverus,"6' 0""",215 lbs.,,Southpaw,,2.3,0.53,0.54,4.5,1,0.25,0,,,,
1118,Tyson Griffin,"5' 6""",145 lbs.,"68""",Orthodox,4/20/1984 0:00,3.71,0.41,0.65,1.87,0.46,0.59,0.9,,Lightweight,"Santa Rosa, California",United States
1119,Carlos Felipe,"6' 0""",245 lbs.,"75""",Orthodox,1/12/1995 0:00,4.42,0.45,0.47,0,0,0.7,0,,,,
1120,JP Felty,,170 lbs.,,,4/28/1979 0:00,0,0,0,0,0,0,0,,,,
1121,Rhadi Ferguson,"5' 7""",205 lbs.,,,,0,0,0,0,0,0,0,,,,
1122,CJ Fernandes,"6' 2""",170 lbs.,,,11/13/1977 0:00,0,0,0,0,0,0,0,,Welterweight,"Granite City, Illinois",USA
1123,Bibiano Fernandes,"5' 7""",139 lbs.,,Orthodox,3/30/1980 0:00,2.91,0.4,0.72,3.97,0.53,0.77,0.6,,,,
1124,Matt Hughes,"5' 9""",170 lbs.,"73""",Switch,10/13/1973 0:00,2.14,0.53,0.53,2.95,0.5,0.35,1.2,,Welterweight,"Hillsboro, Illinois",United States
1125,Diego Ferreira,"5' 9""",155 lbs.,"74""",Orthodox,1/18/1985 0:00,4.85,0.37,0.58,0.89,0.26,0.68,0.9,,,,
1126,Timo Feucht,"6' 3""",205 lbs.,"79""",Orthodox,1/18/1996 0:00,0,0,0,0,0,0,0,,,,
1127,Scott Ferrozzo,"5' 11""",323 lbs.,,Orthodox,4/26/1965 0:00,0,0,0,0,0,0,0,The Pit Bull,Super Heavyweight,"Shakopee, Minnesota",United States
1128,Keith Hackney,"5' 11""",200 lbs.,,Sideways,,0,0,0,0,0,0,0,The Giant Killer,Light Heavyweight,"Addison, Illinois",United States
1129,Minoki Ichihara,"5' 7""",178 lbs.,,Orthodox,,0,0,0,0,0,0,0,,Middleweight,Tokyo,Japan
1130,Scott Fiedler,"6' 4""",235 lbs.,,Orthodox,,0,0,0,0,0,0,0,,Heavyweight,"Pacific, Missouri",United States
1131,Art Jimmerson,"6' 1""",196 lbs.,,Orthodox,8/4/1963 0:00,0,0,0,0,0,0,0,,Light Heavyweight,"St. Louis, Missouri",United States
1132,Ron Fields,"6' 2""",200 lbs.,,Orthodox,11/18/1974 0:00,0.33,0.33,0.11,0,0,0,0,,,,
1133,Deiveson Figueiredo,"5' 5""",125 lbs.,"68""",Orthodox,12/18/1987 0:00,3.38,0.56,0.5,1.57,0.5,0.61,2.4,,,,
1134,Gerard Gordeau,"6' 5""",216 lbs.,,Orthodox,3/30/1959 0:00,0,0,0,0,0,0,0,,Heavyweight,The Hague,Netherlands
1135,Francisco Figueiredo,"5' 6""",135 lbs.,"69""",Southpaw,10/23/1989 0:00,1.93,0.54,0.76,4,0.66,1,0,,,,
1136,Anthony Figueroa,"5' 4""",135 lbs.,,Orthodox,,2.37,0.48,0.49,0,0,0.58,0,,,,
1137,Paulo Filho,"5' 8""",185 lbs.,,Southpaw,5/24/1978 0:00,1.86,0.48,0.66,2.4,0.32,0.42,1.6,,,,
1138,Brady Fink,"6' 0""",183 lbs.,,Orthodox,,1.69,0.41,0.61,3.63,0.25,0,3.6,,,,
1139,Jan Finney,"5' 8""",135 lbs.,,Orthodox,,2.16,0.28,0.42,0.77,0.11,0.25,0,,,,
1140,Jesse Finney,"6' 0""",170 lbs.,,,7/11/1974 0:00,0,0,0,0,0,0,0,,,,
1141,Manon Fiorot,"5' 7""",125 lbs.,,Orthodox,2/17/1990 0:00,5.8,0.53,0.79,1.64,1,1,0,,,,
1142,Luiz Firmino,"5' 6""",154 lbs.,,Orthodox,3/18/1982 0:00,1.23,0.5,0.51,3.86,0.45,0.2,0.9,,,,
1143,Spencer Fisher,"5' 7""",155 lbs.,"68""",Southpaw,5/9/1976 0:00,3.17,0.43,0.64,0.67,0.3,0.6,0.8,The King,Lightweight,"Davenport, Iowa",United States
1144,Chris Fishgold,"5' 8""",145 lbs.,"68""",Orthodox,6/6/1992 0:00,2.01,0.32,0.46,2.59,0.46,0.44,1.3,,,,
1145,Bryanna Fissori,"5' 4""",145 lbs.,,,,1.4,0.46,0.57,2,0.25,0.5,0,,,,
1146,Isi Fitikefu,"5' 10""",205 lbs.,,,,0,0,0,0,0,0,0,,,,
1147,Hermes Franca,"5' 6""",155 lbs.,"71""",Orthodox,8/26/1974 0:00,1.78,0.39,0.55,1.53,0.36,0.37,2.4,,Lightweight,"Fortaleza, Ceara",Brazil
1148,Jimmy Flick,"5' 7""",125 lbs.,"68""",Orthodox,9/7/1990 0:00,1.99,0.58,0.5,1.81,0.5,0,7.2,,,,
1149,Alejandro Flores,"5' 10""",145 lbs.,"73""",Orthodox,8/6/1991 0:00,3.66,0.4,0.54,0,0,0,0,,,,
1150,Ty Flores,"6' 3""",205 lbs.,"73""",Switch,12/22/1993 0:00,2,0.37,0.25,1,0.09,0,0,,,,
1151,Rafael Fiziev,"5' 8""",155 lbs.,"71""",Switch,3/5/1993 0:00,4.67,0.57,0.55,0.84,0.5,1,0,,,,
1152,Luke Flores,"6' 0""",155 lbs.,"73""",Southpaw,3/17/1988 0:00,1.56,0.44,0.6,0,0,0.4,1.2,,,,
1153,Jon Fitch,"6' 0""",170 lbs.,"74""",Orthodox,2/24/1978 0:00,2.61,0.5,0.54,3.6,0.51,0.56,0.8,,Middleweight,"Fort Wayne, Indiana",United States
1154,Cody Floyd,,,,,7/18/1988 0:00,0,0,0,0,0,0,0,,,,
1155,Mal Foki,"5' 7""",220 lbs.,,Orthodox,,2.86,0.14,0.54,0,0,0,0,,,,
1156,Bobby Flynn,,170 lbs.,,,,0.38,0.25,0,0,0,0,0,,,,
1157,Matt Foki,"5' 7""",220 lbs.,,Orthodox,,0,0,0.56,0,0,0,0,,,,
1158,Renee Forte,"5' 7""",155 lbs.,"71""",Orthodox,3/27/1987 0:00,2.08,0.32,0.63,2.32,0.58,0.66,0,,Lightweight,"Fortaleza, Ceara",Brazil
1159,AJ Fonseca,"5' 4""",145 lbs.,,,,0,0,0,0,0,0,0,,,,
1160,Rob Font,"5' 8""",135 lbs.,"71""",Orthodox,6/25/1987 0:00,5.21,0.42,0.62,1.2,0.36,0.48,0.8,,Bantamweight,"Boston, Massachusetts",United States
1161,Shannon Gugerty,"5' 10""",155 lbs.,"71""",Orthodox,12/30/1981 0:00,1.25,0.39,0.58,2.13,0.27,0.5,3.4,,Featherweight,"San Diego, California",United States
1162,Claudionor Fontinelle,"5' 5""",185 lbs.,,Orthodox,,2.62,0.42,0.28,0,0,0,0,,,,
1163,Sterling Ford,"5' 10""",155 lbs.,,,3/12/1986 0:00,0,0,0,0,0,0,0,,,,
1164,Codale Ford,"5' 9""",170 lbs.,,,5/13/1979 0:00,0,0,0,0,0,0,0,,,,
1165,Marcel Fortuna,"6' 1""",205 lbs.,"74""",Orthodox,10/22/1985 0:00,3.83,0.46,0.64,0.45,0.08,0.75,0.5,,,,
1166,Jussier Formiga,"5' 5""",125 lbs.,"67""",Orthodox,4/14/1985 0:00,1.42,0.39,0.64,1.82,0.35,0.87,0.6,,,,
1167,Brian Foster,"5' 9""",170 lbs.,"71""",Orthodox,4/3/1984 0:00,3.3,0.39,0.65,3.67,0.6,0.37,1.8,,Lightweight,"Sallisaw, Oklahoma",United States
1168,Francisco France,"6' 0""",205 lbs.,,,1/21/1983 0:00,0.54,0.33,0.27,0,0,0,6.1,,,,
1169,John Franchi,"5' 6""",145 lbs.,"67""",Orthodox,7/16/1982 0:00,1.83,0.48,0.48,2.68,0.8,0.4,0.3,,,,
1170,Brandon Foxworth,"5' 11""",145 lbs.,,Orthodox,4/28/1979 0:00,1.33,0.32,0.5,0,0,0,0,,,,
1171,Kelvin Gastelum,"5' 9""",185 lbs.,"71""",Southpaw,10/24/1991 0:00,3.64,0.43,0.59,1.22,0.39,0.64,0.1,,Welterweight,"Yuma, Arizona",United States
1172,Mason Fowler,"5' 11""",170 lbs.,,,,0,0,0,0,0,0,0,,,,
1173,Glaico Franca Moreira,"6' 0""",155 lbs.,"77""",Orthodox,2/28/1991 0:00,2.35,0.42,0.47,2.68,0.42,0.76,0.3,,,,
1174,Zane Frazier,"6' 5""",250 lbs.,,Orthodox,,0,0,0,0,0,0,0,Nasty,Heavyweight,"North Hollywood, California",United States
1175,Zoila Frausto,"5' 4""",135 lbs.,,Orthodox,,0.77,0.31,0.53,0,0,0.57,0,,,,
1176,Al Iaquinta,"5' 10""",155 lbs.,"70""",Orthodox,4/30/1987 0:00,4.06,0.4,0.61,0.64,0.18,0.74,0.2,,Lightweight,"New York City, New York",United States
1177,Justin Frazier,"6' 0""",265 lbs.,"75""",Southpaw,6/15/1989 0:00,1.11,0.66,0.04,0,0,0,0,,,,
1178,Gary Frazier,"6' 0""",245 lbs.,,Orthodox,,1.5,0.39,0.46,0,0,1,0,,,,
1179,Forrest Griffin,"6' 3""",205 lbs.,"77""",Orthodox,3/16/1979 0:00,4.38,0.36,0.61,1.05,0.48,0.57,0.7,,Light Heavyweight,"Athens, Georgia",United States
1180,Stephanie Frausto,"5' 2""",115 lbs.,"61""",Orthodox,9/20/1990 0:00,1.43,0.21,0.6,0,0,0,0,,,,
1181,Jason Freeman,"6' 2""",225 lbs.,,,9/2/1976 0:00,0,0,0,0,0,0,0,,,,
1182,Patricio Freire,"5' 5""",145 lbs.,"65""",,7/7/1987 0:00,2.84,0.41,0.6,0.6,0.18,0.94,0.6,,,,
1183,Patricky Freire,"5' 7""",155 lbs.,"71""",,6/1/1986 0:00,3.06,0.44,0.69,1.26,0.33,1,0,,,,
1184,Jeremy  Freitag,"6' 1""",205 lbs.,,,,0,0,0.19,0,0,0.33,1.9,,,,
1185,Rafael Freitas,,205 lbs.,,Orthodox,,2,0.29,0.51,11.25,0.5,0,0,,,,
1186,Clay French,"5' 7""",161 lbs.,,Southpaw,10/7/1980 0:00,1.52,0.5,0.16,0,0,1,0,,,,
1187,Donavon Frelow,"5' 7""",135 lbs.,,Orthodox,1/20/1985 0:00,2.4,0.27,0.52,1,1,0.26,0,,,,
1188,Mike French,"5' 10""",145 lbs.,,,5/29/1975 0:00,0.23,0.23,0.42,0,0,0.22,1,,,,
1189,Matt Frevola,"5' 9""",155 lbs.,"71""",Orthodox,6/11/1990 0:00,2.73,0.37,0.58,2.59,0.37,0.4,1.1,,,,
1190,Jinh Yu Frey,"5' 3""",115 lbs.,"65""",Southpaw,5/20/1985 0:00,1.79,0.4,0.44,1.06,0.42,0.83,0.7,,,,
1191,Artem Frolov,"5' 10""",185 lbs.,,,9/7/1991 0:00,0,0,0,0,0,0,0,,,,
1192,Sarah Frota,"5' 6""",125 lbs.,"69""",Southpaw,4/14/1987 0:00,4.52,0.52,0.55,0,0,0.53,0,,,,
1193,Katsuhisa Fujii,"6' 0""",205 lbs.,,Orthodox,8/15/1972 0:00,4,0.5,0.64,2.14,0.25,0.5,2.1,,,,
1194,Riki Fukuda,"6' 0""",185 lbs.,"73""",Southpaw,1/6/1981 0:00,4.24,0.43,0.64,2.17,0.43,0.7,0,,Middleweight,"Tokyo, Kanto",Japan
1195,Renzo Gracie,"5' 10""",185 lbs.,,Orthodox,3/11/1967 0:00,1.71,0.41,0.55,1.13,0.2,0.4,0.8,,Welterweight,Rio de Janeiro,Brazil
1196,Jesse Fujarczyk,"6' 4""",225 lbs.,,Southpaw,1/28/1983 0:00,1.03,0.33,0.38,0,0,0.25,0,,,,
1197,Keisuke Fujiwara,"5' 6""",139 lbs.,,Switch,,0.73,0.44,0.47,0,0,0.23,2.5,,,,
1198,Chris Haseman,"5' 11""",205 lbs.,,Orthodox,6/2/1969 0:00,0.93,0.7,0.28,0,0,0.4,2,The Hammer,Light Heavyweight,,Australia
1199,Megumi Fujii,"5' 3""",113 lbs.,,,4/26/1974 0:00,2.4,0.42,1,0,0,0,12,,,,
1200,Kazuyuki Fujita,"6' 0""",235 lbs.,,Orthodox,10/16/1970 0:00,1.05,0.49,0.52,2.78,0.36,0.85,0.6,,,,
1201,Akihiro Gono,"5' 7""",170 lbs.,"68""",Switch,10/7/1974 0:00,2.18,0.48,0.63,1.01,0.84,0.46,0.5,,Lightweight,"Higashikurume, Tokyo",Japan
1202,Sam Fulton,,,,,,0,0,0,0,0,0,0,,Heavyweight,"Athens, Alabama",United States
1203,Masakatsu Funaki,"6' 0""",185 lbs.,,Southpaw,3/13/1969 0:00,1.82,0.68,0.35,0,0,0,5.5,,,,
1204,Roger Gracie,"6' 4""",185 lbs.,"79""",Orthodox,9/26/1981 0:00,1.78,0.35,0.61,1.87,0.53,0.6,1.9,,Middleweight,Rio de Janeiro,Brazil
1205,Katsuaki Furuki,"6' 0""",168 lbs.,,,11/10/1980 0:00,0.27,0.1,0.39,0,0,0,3,,,,
